1 0 0.000000000000000008715315073428954293704742624315778161975324828678720685682392179022509932397180794597085027976750991
1 1 1.25
1 2 1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
1 3 1.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
1 4 1.377083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
1 5 1.382291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667
1 6 1.38452380952380952380952380952380952380952380952380952380952380952380952380952380952380952380952381
1 7 1.38550037202380952380952380952380952380952380952380952380952380952380952380952380952380952380952381
1 8 1.385934399801587301587301587301587301587301587301587301587301587301587301587301587301587301587301587
1 9 1.386129712301587301587301587301587301587301587301587301587301587301587301587301587301587301587301587
1 10 1.386218490710678210678210678210678210678210678210678210678210678210678210678210678210678210678210678
1 11 1.386259180814844877344877344877344877344877344877344877344877344877344877344877344877344877344877345
1 12 1.386277960862921800421800421800421800421800421800421800421800421800421800421800421800421800421800422
1 13 1.386286680170957514707514707514707514707514707514707514707514707514707514707514707514707514707514708
1 14 1.386290749181374181374181374181374181374181374181374181374181374181374181374181374181374181374181374
1 15 1.386292656530006993874181374181374181374181374181374181374181374181374181374181374181374181374181374
1 16 1.386293554105834199756534315357844769609475491828433004903593138887256534315357844769609475491828433
1 17 1.386293977961085935867645426468955880720586602939544116014704249998367645426468955880720586602939544
1 18 1.386294178734626231920277005416324301773218181886912537067335828945736066479100534828089007655571123
1 19 1.386294274102057872545277005416324301773218181886912537067335828945736066479100534828089007655571123
1 20 1.386294319515120558557181767321086206535122943791674441829240590850497971241005296732850912417475885
2 0 18490803293384296.87499999999999999128468492657104570629525737568422183802467517132127931431760782098
2 1 134058323877036151.0937500000000000043576575367144771468523713121578890809876624143393603428411960895
2 2 509652765773904681.9088541666666666666666666666666666666666666666666666666666666666666666666666666667
3 0 -8474951509467802.734374999999999995642342463285522853147628687842110919012337585660639657158803910489
3 1 -57013310154601581.40625000000000000435765753671447714685237131215788908098766241433936034284119608951
3 2 -201472710884166401.325520833333333332243918949154714046620240505293861063086417729748493247623034311
3 3 178551819301742116.5221354166666666666666666666666666666666666666666666666666666666666666666666666667
4 0 2869647612560244.140624999999999998547447487761840951049209562614036973004112528553546552386267970163
4 1 17893425288434985.14322916666666666884549543502390524009285232274561120716049787383634683808726471142
4 2 58727282561325307.7074652777777777766883633935991584910646849497383055075308621741929376920674787554
4 3 -90419023169687614.68012152777777777759620871374800789665892897310453239940329184384697109682606127405
4 4 35043966363939430.81765407986111111111111111111111111111111111111111111111111111111111111111111111111
5 0 -714366645680676.2695312499999999996368618719404602377623023906535092432510281321383866380965669925407
5 1 -4094856197052714.791666666666666667392942922785746191142061885359648180164610402389893390473532681585
5 2 -12377195172214431.20095486111111111056640391902180146775456469709137497598765330931869106825596159992
5 3 30109919686803132.92936197916666666648509760263689678554781786199342128829218073273585998571495016294
5 4 -19748637370553613.72338867187499999997730386699627876486014389941584432770318925825864916488103543703
5 5 4890850017289243.694430881076388888888888888888888888888888888888888888888888888888888888888888888889
0.1000000000000000055511151231257827021181583404541015625 3 0 -27320131548273673845446.4359786848637271652566032278645364055914824594391406919747816425875004247826
0.1000000000000000055511151231257827021181583404541015625 3 1 -324056455153183444570536.4585006398519575450842221251706056936437043874701185164511758020216181064778
0.1000000000000000055511151231257827021181583404541015625 3 2 -2002663548911021303373694.232243271580746521768579004550320626943038462377840193146873997759573911946
0.1000000000000000055511151231257827021181583404541015625 3 3 1555727138698838992465847.517522308128467047677367157969772690606794067944861538574693565141344580123
0.1000000000000000055511151231257827021181583404541015625 4 0 9148552626303756917781.112917157676716993469441394745310628553255650184253108210728113398887071078313
0.1000000000000000055511151231257827021181583404541015625 4 1 103944745479692421043882.0291067372102193751572761023044455392811095683300976693437491928495775908608
0.1000000000000000055511151231257827021181583404541015625 4 2 616410427154625639892534.8149351895307662635098308868384913728832066456891018652100511928296894720403
0.1000000000000000055511151231257827021181583404541015625 4 3 -840449629456006976767103.3715753301431205718267555576458293308870530701259728202254581957600147098961
0.1000000000000000055511151231257827021181583404541015625 4 4 297894443540662878863700.1473699913850896469410281435769511019628633856247879728578123594634372053995
0.1000000000000000055511151231257827021181583404541015625 5 0 -2285569077442969268088.648636534648332259097175067884271872985653299035151419470748970639534443765553
0.1000000000000000055511151231257827021181583404541015625 5 1 -24825357421172466071404.12572268630131525344148845088446733708992426090937859214548788912620109126985
0.1000000000000000055511151231257827021181583404541015625 5 2 -141010233687645121606808.7111538440620054060771361311166117037165242244730161831635570104266612409642
0.1000000000000000055511151231257827021181583404541015625 5 3 287561245385605380043571.8334941633434916170630430331910349185735140108666605053094999568815887346223
0.1000000000000000055511151231257827021181583404541015625 5 4 -178284965419363617969639.8796464402305484310529022830265443815824750544125597000856660900292127716626
0.1000000000000000055511151231257827021181583404541015625 5 5 40484398002541844362805.40117499447178917862590298713150399674368132481613414163455417721654181709243
0.299999999999999988897769753748434595763683319091796875 1 0 0.0000000000000000008872708688526720460028755604191825928971345518335663738760100635381524697613915301239187796122620044
0.299999999999999988897769753748434595763683319091796875 1 1 1.115384615384615381330701110576459911523275346844843033513725641561896394878096271316608252261288673
0.299999999999999988897769753748434595763683319091796875 1 2 1.133136094674556208722396126848506762590520840724007030392263626685257941592849570819106367938478093
0.299999999999999988897769753748434595763683319091796875 1 3 1.136208466090122890298881354388865766178425016314078137055385762300617602793609945039276353455620435
0.299999999999999988897769753748434595763683319091796875 1 4 1.136775673120689046881470260369039428342945395737369380049903717401992444550158862073136244766978842
0.299999999999999988897769753748434595763683319091796875 1 5 1.136884751395797923144247582993117144521082773069328287635597057051437062866183471437805621324772456
0.299999999999999988897769753748434595763683319091796875 1 6 1.13690632731834693163517174716806266979128513282011237834607673278839554925696996282452550310803666
0.299999999999999988897769753748434595763683319091796875 1 7 1.136910683995015481426484334607278690596525088374711665468105212029894011927091660509901394123477543
0.299999999999999988897769753748434595763683319091796875 1 8 1.136911577672280824973394809439000734575189470937219375853298342093599400921832026597676461520412307
0.299999999999999988897769753748434595763683319091796875 1 9 1.136911763282174396325440162714885540122703862548223082829832697356390052758452173465247576183190832
0.299999999999999988897769753748434595763683319091796875 1 10 1.136911802221312907797896121345235546989217080667484802199341171338799009375943344047105778633438177
0.299999999999999988897769753748434595763683319091796875 1 11 1.13691181045843836214783849349021122420430859116518751001690310359037966849639392484368547872616758
0.299999999999999988897769753748434595763683319091796875 1 12 1.136911812213092305086287706245465017191811535746279605023484677359459893464955333314964352436144216
0.299999999999999988897769753748434595763683319091796875 1 13 1.136911812589089578573098241132265512944177902440051336601937236695394424619921421925810039200018046
0.299999999999999988897769753748434595763683319091796875 1 14 1.136911812670073606708718969417875551438081805509537232522112189664119274463860421925503685823132325
0.299999999999999988897769753748434595763683319091796875 1 15 1.13691181268759418971882922263474939854350689529518498376783282006112109851209794972599268202601283
0.299999999999999988897769753748434595763683319091796875 1 16 1.136911812691399565214237784311081179257357745973193127140688530323829070097534834838672695993533789
0.299999999999999988897769753748434595763683319091796875 1 17 1.136911812692228941924775547729748538640456042197544530064969952952215754364134276220265664116771888
0.299999999999999988897769753748434595763683319091796875 1 18 1.136911812692410263148941698431501951946171030742259043786870580681508673024351347041105312783348817
0.299999999999999988897769753748434595763683319091796875 1 19 1.13691181269245001434039350839190859286303721096231954233447497174429090630457655599783897743050735
0.299999999999999988897769753748434595763683319091796875 1 20 1.136911812692458750865987312778562446386574539259663844209932219764357629047944264101005434843316684
0.299999999999999988897769753748434595763683319091796875 2 0 879269204065588827938.701206823484456409974331497381389428561748911275024181566356640386717176384082
0.299999999999999988897769753748434595763683319091796875 2 1 9333780781619327630320.431390588647494847159704873849927750724341053224620866396673734773834807776471
0.299999999999999988897769753748434595763683319091796875 2 2 51606338669388022003250.33053332423830941588801576518435457227760212421881568477105526535969927527699
0.299999999999999988897769753748434595763683319091796875 3 0 -415821061089351383416.0493030597420276374855525237771485559607762904183500876136087178337310652863072
0.299999999999999988897769753748434595763683319091796875 3 1 -4203442247833426370637.563791530581318650869255746107554991260479015650840691021305306875539699321458
0.299999999999999988897769753748434595763683319091796875 3 2 -22169279350135121506209.22512090951750959878892182468688505091126724713983070037612418504685946704156
0.299999999999999988897769753748434595763683319091796875 3 3 17724742613815120953059.19486492876505272682868801296761391893754130535650322951505082784987803778158
0.299999999999999988897769753748434595763683319091796875 4 0 139504342195768604311.2891380032460964153141105857439450102133586186804739800691317085852838514604364
0.299999999999999988897769753748434595763683319091796875 4 1 1340679074576716046333.552850434235589002694957314195737782093162867094633167659285652746807392893013
0.299999999999999988897769753748434595763683319091796875 4 2 6734657461056001461484.633429099719623166890128901926865957533667843039473352478921313639457691054694
0.299999999999999988897769753748434595763683319091796875 4 3 -9440232272067226619722.577265959800767574397002498946661067848267016538502044752296546629693320930589
0.299999999999999988897769753748434595763683319091796875 4 4 3410578356305692263209.456014447190152386773122164337352981632522529216252801977253897933924088326257
0.299999999999999988897769753748434595763683319091796875 5 0 -34836317876813278823.92141264329175346542039966801526607222931895607200321578737200099874524755298689
0.299999999999999988897769753748434595763683319091796875 5 1 -317355462510334760100.8489346318838318592942501227283853295876877451375997836020457224757005903417014
0.299999999999999988897769753748434595763683319091796875 5 2 -1514214871273572494226.254783972381141291451586352047596642067832322745842306160087294531196002021441
0.299999999999999988897769753748434595763683319091796875 5 3 3208334387421653478114.947030911223442208201163792294645206387738599931830559867168978107153681736028
0.299999999999999988897769753748434595763683319091796875 5 4 -2015221007695373322036.693295905802165200511132277562937217794938203657014365754279275843177536053614
0.299999999999999988897769753748434595763683319091796875 5 5 465791867160877465784.7422423411958985411752358728833322524128016982578830492244283291955707981244902
0.59999999999999997779553950749686919152736663818359375 1 0 0.000000000000000003712097262499096263058640332346481307069315947208481230422902990469800703932596736578154402878567912
0.59999999999999997779553950749686919152736663818359375 1 1 1.187499999999999995663191310057982203784878034419111911058592390409870285497456610239040496155524393
0.59999999999999997779553950749686919152736663818359375 1 2 1.234374999999999993494786965086973330754529869170802065953411299532010559895614569934889927759494065
0.59999999999999997779553950749686919152736663818359375 1 3 1.247558593749999992579991382052328973024300894357259052274381221788614443555278743257812247459895499
0.59999999999999997779553950749686919152736663818359375 1 4 1.251513671874999992214073148838471234163988967392076862439611788694289527331541038977323073250257115
0.59999999999999997779553950749686919152736663818359375 1 5 1.252749633789062492071136338989308056574718551765144347029076040617517220379105057808880930627049399
0.59999999999999997779553950749686919152736663818359375 1 6 1.253146907261439724158860712333202260142172121920237909715203867178969034837290845217775056409647063
0.59999999999999997779553950749686919152736663818359375 1 7 1.253277262619563503434630199003911760189419471377645669111677763391623091212649866743298353981311977
0.59999999999999997779553950749686919152736663818359375 1 8 1.253320714405604763192215003449896331728973330078529006469195799113274140850837666940923275824525245
0.59999999999999997779553950749686919152736663818359375 1 9 1.253335379383393688360060679200481098770702335625851525032253135279922802400293365519729705619668252
0.59999999999999997779553950749686919152736663818359375 1 10 1.253340378807639912848983342837066237815033265689924780497704902945809282358339082309864993344483877
0.59999999999999997779553950749686919152736663818359375 1 11 1.25334209735972455251701075896019686852122755419384179830045913245910788416429679055039085804195612
0.59999999999999997779553950749686919152736663818359375 1 12 1.253342692243138466248237258944453256167434204404871463569352502546414444439453539638365427140327039
0.59999999999999997779553950749686919152736663818359375 1 13 1.253342899390041525493927409668647316184245879517464513268515536287336418164107614640575026068515945
0.59999999999999997779553950749686919152736663818359375 1 14 1.253342971891457596229917285490001910951671403448538493276354151287014321858997687398838868392404923
0.59999999999999997779553950749686919152736663818359375 1 15 1.253342997380236683598038136662000794418899986877257880176287558202041907802000935247924664259539307
0.59999999999999997779553950749686919152736663818359375 1 16 1.253343006376276361492668817235725309317093316442395557937053171271030701278862828316542116841548715
0.59999999999999997779553950749686919152736663818359375 1 17 1.253343009562373747413683776245613646936578389789211844982415403464905433029570994965146197839011181
0.59999999999999997779553950749686919152736663818359375 1 18 1.253343010694276766096149590765978509538397682792687635123186299123371939949463632034387679832618142
0.59999999999999997779553950749686919152736663818359375 1 19 1.25334301109751721650177802786204948141222806518800165049040979966860654061191483857533600501844237
0.59999999999999997779553950749686919152736663818359375 1 20 1.253343011241531663075216752065357324785714799967977983246800969222689795803822089410143786873282003
0.59999999999999997779553950749686919152736663818359375 2 0 4894474878342134239.583164088442804484181399287077998149263594148472420932066447237126279041819826627
0.59999999999999997779553950749686919152736663818359375 2 1 43132559865390058515.79916315682891764462450175171534029360295354034220877510597339661653740423119523
0.59999999999999997779553950749686919152736663818359375 2 2 198474780125272253049.1041234835685135331882537272409298450907875142877533845137935758001336454902395
0.59999999999999997779553950749686919152736663818359375 3 0 -2284088276559662647.402959367683662660918710203691932966696891888131261846009035564672402569013043511
0.59999999999999997779553950749686919152736663818359375 3 1 -18955893330912557665.71937685765531699812153747684683089847011442674332497472824603905227192170308875
0.59999999999999997779553950749686919152736663818359375 3 2 -82287721590710683328.64241987038032250847536936333195514393715694977750309448550651013557960144545987
0.59999999999999997779553950749686919152736663818359375 3 3 68730408558552841373.63238906365046622112801221140116864215472588065783637198234539478580644729108136
0.59999999999999997779553950749686919152736663818359375 4 0 768929096829401959.3429910108763073740454714288499924627995594061702760228389243349871665195875944446
0.59999999999999997779553950749686919152736663818359375 4 1 5999899123057558015.010844505098828236683958632568658314919453333054069631418551250298634859614392206
0.59999999999999997779553950749686919152736663818359375 4 2 24535810820529039659.58175443136367120426366040543692900862635685433090607651509312761037420542362211
0.59999999999999997779553950749686919152736663818359375 4 3 -35827786092149490570.03308489503984105246118671331959573940521844121199818513520446602886955185847473
0.59999999999999997779553950749686919152736663818359375 4 4 13330803870716781466.9232218743955818920877406793722528953012148723969269017584693224054152858343643
0.59999999999999997779553950749686919152736663818359375 5 0 -191819564863195158.3755477242427439038617137417500779951703725649292351284140296891883970969926988553
0.59999999999999997779553950749686919152736663818359375 5 1 -1400608557575491023.546385513320678265113438603716239847637677829581453249890603696106731243332231512
0.59999999999999997779553950749686919152736663818359375 5 2 -5370518406001629148.206342390825465175355303806478032657803485394908628871340774047652561477787634905
0.59999999999999997779553950749686919152736663818359375 5 3 12062861841009970563.93322682785249119981448265601534639931528300705763353220436685200629375617697393
0.59999999999999997779553950749686919152736663818359375 5 4 -7722446090631195072.604835640894842483581925201948865363342438539371094655306726626821392028632703053
0.59999999999999997779553950749686919152736663818359375 5 5 1835986028791639608.397986343324491063701552871463374324044135159053034434881218677785656273572972029
1.0 1 0 0.000000000000000008715315073428954293704742624315778161975324828678720685682392179022509932397180794597085027976750991
1.0 1 1 1.25
1.0 1 2 1.333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
1.0 1 3 1.364583333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
1.0 1 4 1.377083333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333333
1.0 1 5 1.382291666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666667
1.0 1 6 1.38452380952380952380952380952380952380952380952380952380952380952380952380952380952380952380952381
1.0 1 7 1.38550037202380952380952380952380952380952380952380952380952380952380952380952380952380952380952381
1.0 1 8 1.385934399801587301587301587301587301587301587301587301587301587301587301587301587301587301587301587
1.0 1 9 1.386129712301587301587301587301587301587301587301587301587301587301587301587301587301587301587301587
1.0 1 10 1.386218490710678210678210678210678210678210678210678210678210678210678210678210678210678210678210678
1.0 1 11 1.386259180814844877344877344877344877344877344877344877344877344877344877344877344877344877344877345
1.0 1 12 1.386277960862921800421800421800421800421800421800421800421800421800421800421800421800421800421800422
1.0 1 13 1.386286680170957514707514707514707514707514707514707514707514707514707514707514707514707514707514708
1.0 1 14 1.386290749181374181374181374181374181374181374181374181374181374181374181374181374181374181374181374
1.0 1 15 1.386292656530006993874181374181374181374181374181374181374181374181374181374181374181374181374181374
1.0 1 16 1.386293554105834199756534315357844769609475491828433004903593138887256534315357844769609475491828433
1.0 1 17 1.386293977961085935867645426468955880720586602939544116014704249998367645426468955880720586602939544
1.0 1 18 1.386294178734626231920277005416324301773218181886912537067335828945736066479100534828089007655571123
1.0 1 19 1.386294274102057872545277005416324301773218181886912537067335828945736066479100534828089007655571123
1.0 1 20 1.386294319515120558557181767321086206535122943791674441829240590850497971241005296732850912417475885
1.0 2 0 18490803293384296.87499999999999999128468492657104570629525737568422183802467517132127931431760782098
1.0 2 1 134058323877036151.0937500000000000043576575367144771468523713121578890809876624143393603428411960895
1.0 2 2 509652765773904681.9088541666666666666666666666666666666666666666666666666666666666666666666666666667
1.0 3 0 -8474951509467802.734374999999999995642342463285522853147628687842110919012337585660639657158803910489
1.0 3 1 -57013310154601581.40625000000000000435765753671447714685237131215788908098766241433936034284119608951
1.0 3 2 -201472710884166401.325520833333333332243918949154714046620240505293861063086417729748493247623034311
1.0 3 3 178551819301742116.5221354166666666666666666666666666666666666666666666666666666666666666666666666667
1.0 4 0 2869647612560244.140624999999999998547447487761840951049209562614036973004112528553546552386267970163
1.0 4 1 17893425288434985.14322916666666666884549543502390524009285232274561120716049787383634683808726471142
1.0 4 2 58727282561325307.7074652777777777766883633935991584910646849497383055075308621741929376920674787554
1.0 4 3 -90419023169687614.68012152777777777759620871374800789665892897310453239940329184384697109682606127405
1.0 4 4 35043966363939430.81765407986111111111111111111111111111111111111111111111111111111111111111111111111
1.0 5 0 -714366645680676.2695312499999999996368618719404602377623023906535092432510281321383866380965669925407
1.0 5 1 -4094856197052714.791666666666666667392942922785746191142061885359648180164610402389893390473532681585
1.0 5 2 -12377195172214431.20095486111111111056640391902180146775456469709137497598765330931869106825596159992
1.0 5 3 30109919686803132.92936197916666666648509760263689678554781786199342128829218073273585998571495016294
1.0 5 4 -19748637370553613.72338867187499999997730386699627876486014389941584432770318925825864916488103543703
1.0 5 5 4890850017289243.694430881076388888888888888888888888888888888888888888888888888888888888888888888889
3.0 1 0 0.00000000000004990597439388372562851292988330573494159452737950009499670767342103207815199893420844714220767496298
3.0 1 1 1.375
3.0 1 2 1.5625
3.0 1 3 1.66796875
3.0 1 4 1.73125
3.0 1 5 1.77080078125
3.0 1 6 1.796226283482142857142857142857142857142857142857142857142857142857142857142857142857142857142857143
3.0 1 7 1.812911769321986607142857142857142857142857142857142857142857142857142857142857142857142857142857143
3.0 1 8 1.824035426548549107142857142857142857142857142857142857142857142857142857142857142857142857142857143
3.0 1 9 1.831543895176478794642857142857142857142857142857142857142857142857142857142857142857142857142857143
3.0 1 10 1.836663305604612672483766233766233766233766233766233766233766233766233766233766233766233766233766234
3.0 1 11 1.840182900273954713499391233766233766233766233766233766233766233766233766233766233766233766233766234
3.0 1 12 1.842619542737345357279439310689310689310689310689310689310689310689310689310689310689310689310689311
3.0 1 13 1.844316490167206698483401364260739260739260739260739260739260739260739260739260739260739260739260739
3.0 1 14 1.845504353368109637326174801760739260739260739260739260739260739260739260739260739260739260739260739
3.0 1 15 1.846339569681244516199999875002926760739260739260739260739260739260739260739260739260739260739260739
3.0 1 16 1.846929134137575018934464632585647348974554856907798084268672503966621613680437209848974554856907798
3.0 1 17 1.847346742294142458371377169206741098974554856907798084268672503966621613680437209848974554856907798
3.0 1 18 1.847643463879071954813393971542781395027186435855166505321304082913990034733068788796342975909539377
3.0 1 19 1.847854878008334221028330943207210105964686435855166505321304082913990034733068788796342975909539377
3.0 1 20 1.848005888100664411181857351538944899491472150140880791035589797199704320447354503082057261623825091
3.0 2 0 551068880.9568970464169480035715045537743714870701166942650584054726204999050032923265789679218480011
3.0 2 1 2273159132.572200316470141329864027996550314256464941652867470797263689750047498353836710516039075999
3.0 2 2 5071555794.1814431303064338862895965576171875
3.0 3 0 -229612033.7320404360070575093235940737621857435350583471325292027363102499525016461632894839609240005
3.0 3 1 -815122719.0612435478251676941905050473315642564649416528674707972636897500474983538367105160390759995
3.0 3 2 -1568537205.338251228473375832413791890022577685883764586783132300684077562488125411540822370990231
3.0 3 3 1900039578.913884607958607375621795654296875
3.0 4 0 81861681.59142311196773412542231781625406191451168611571084306757877008331750054872109649465364133351
3.0 4 1 254070706.6612867723064000996447418628584904615658041597670687319651782083570825102516885913528713331
3.0 4 2 430584957.9052928574868260278057647497230985192170979201164656340174108958214587448741557043235643335
3.0 4 3 -827258464.3778328226811319747526048413709504476472940977971887167806795937480209019234703951650385
3.0 4 4 403617502.7820766500287087789426247278849283854166666666666666666666666666666666666666666666666666667
3.0 5 0 -19739374.44139082799665421922179039156351547862792152892771076689469252082937513718027412366341033338
3.0 5 1 -50562294.12965024159833583873168675430786487607749027547791179954394829167458305897278508600651266658
3.0 5 2 -70294578.38526829990102054321525458250315082210854896005823281700870544791072937243707785216178216673
3.0 5 3 269100709.0126643862386107292233505638237499268139607644638553834473462604146875685901370618317051667
3.0 5 4 -193606405.5457892345769625448492492088650130116850784288913152562642516158851692794071004660622964792
3.0 5 5 62614964.30571300931781782613446315129597981770833333333333333333333333333333333333333333333333333333
6.0 1 0 0.0000000535349834768845881256838191928048742981303916627816725155618628778727910538046974638797408890730154
6.0 1 1 1.428571428571428571428571428571428571428571428571428571428571428571428571428571428571428571428571429
6.0 1 2 1.673469387755102040816326530612244897959183673469387755102040816326530612244897959183673469387755102
6.0 1 3 1.830903790087463556851311953352769679300291545189504373177842565597667638483965014577259475218658892
6.0 1 4 1.93885880882965431070387338608912952936276551436901291128696376509787588504789670970428987921699292
6.0 1 5 2.015969536502647706312845838043672279407389778068661867079193193312310346879276491937883024930088654
6.0 1 6 2.072622316017499996964335802744968993725889237113301916232667875265772400469677964599298397290730417
6.0 1 7 2.11511190065363921495295327627094152946476383139678195309777388673086894066247906909535992656121174
6.0 1 8 2.147484917519269095325233256100253937646763522279433409756902276418561542714137053473311567910149891
6.0 1 9 2.172458387672755003040992097682866366815734712388907390608229891320495835725416069993445691236473607
